start_time;duration_sec;call_type;location_origin;country_origin;location_dest;country_dest;is_night_call;transaction_status;fraud_type;operator_maroc;department;call_zone;roaming_flag;call_cost_mad;high_cost_flag;long_duration_flag;international_flag;fraud_flag;fraud_risk_proba;fraud_risk_score_100
2025-05-31 16:09:56;33;international;Johannesburg;ZA;Cairo;EG;0;Fraudulent;sim_box_fraud;Orange Maroc;Commercial;International;0;39.6;0;0;1;1;0.87609446;87.6
2025-05-31 16:09:56;102;local;Nairobi;KE;Accra;GH;0;Genuine;none;Orange Maroc;RH;National;0;35.7;0;0;0;0;0.4665556;46.7
2025-05-31 16:09:56;114;international;Kampala;UG;Kampala;UG;0;Fraudulent;random_fraud;Orange Maroc;Support;International;0;136.8;0;0;1;1;0.3910943;39.1
2025-05-31 16:09:56;72;international;Nairobi;KE;Johannesburg;ZA;0;Fraudulent;subscription_fraud;Maroc Telecom;Support;Roaming;1;180.0;0;0;0;1;0.43550977;43.6
2025-05-31 16:09:56;71;local;Cairo;EG;Addis Ababa;ET;0;Genuine;none;inwi;Commercial;National;0;24.85;0;0;0;0;0.4707331;47.1
2025-05-31 16:09:56;39;international;Addis Ababa;ET;Kampala;UG;0;Fraudulent;sim_box_fraud;Maroc Telecom;Support;International;0;46.8;0;0;1;1;0.8722622;87.2
2025-05-31 16:09:56;179;local;Kampala;UG;Nairobi;KE;0;Fraudulent;call_masking;Maroc Telecom;RH;National;0;62.65;0;0;0;1;0.4249745;42.5
2025-05-31 16:09:56;219;local;Accra;GH;Johannesburg;ZA;0;Genuine;none;Maroc Telecom;IT;National;0;76.65;0;0;0;0;0.43136472;43.1
2025-05-31 16:09:56;264;local;Kampala;UG;Johannesburg;ZA;0;Fraudulent;subscription_fraud;Orange Maroc;Commercial;National;0;92.4;0;0;0;1;0.39903978;39.9
2025-05-31 16:09:56;86;international;Accra;GH;Cairo;EG;0;Fraudulent;call_masking;Orange Maroc;Finance;International;0;103.2;0;0;1;1;0.47240165;47.2
2025-05-31 16:09:56;105;local;Lagos;NG;Accra;GH;0;Fraudulent;call_masking;Maroc Telecom;RH;National;0;36.75;0;0;0;1;0.44865504;44.9
2025-05-31 16:09:56;87;local;Accra;GH;Nairobi;KE;0;Fraudulent;subscription_fraud;Orange Maroc;IT;National;0;30.45;0;0;0;1;0.3307881;33.1
2025-05-31 16:09:56;52;local;Johannesburg;ZA;Cairo;EG;0;Fraudulent;subscription_fraud;Maroc Telecom;RH;National;0;18.2;0;0;0;1;0.35747412;35.7
2025-05-31 16:09:56;41;international;Lagos;NG;Cairo;EG;0;Fraudulent;sim_box_fraud;Orange Maroc;Support;International;0;49.2;0;0;1;1;0.8659527;86.6
2025-05-31 16:09:56;221;local;Cairo;EG;Lagos;NG;0;Fraudulent;random_fraud;Maroc Telecom;Commercial;National;0;77.35;0;0;0;1;0.45109987;45.1
2025-05-31 16:09:56;51;local;Kampala;UG;Nairobi;KE;0;Genuine;none;Orange Maroc;IT;National;0;17.85;0;0;0;0;0.35357374;35.4
2025-05-31 16:09:56;36;international;Nairobi;KE;Lagos;NG;0;Fraudulent;sim_box_fraud;Maroc Telecom;Commercial;International;0;43.2;0;0;1;1;0.87470967;87.5
2025-05-31 16:09:56;140;local;Johannesburg;ZA;Lagos;NG;0;Fraudulent;call_masking;inwi;Finance;National;0;49.0;0;0;0;1;0.48767865;48.8
2025-05-31 16:09:56;240;international;Johannesburg;ZA;Johannesburg;ZA;0;Genuine;none;Maroc Telecom;Commercial;International;0;288.0;1;0;1;0;0.33210903;33.2
2025-05-31 16:09:56;157;local;Nairobi;KE;Kampala;UG;0;Genuine;none;Maroc Telecom;RH;National;0;54.95;0;0;0;0;0.4430892;44.3
2025-05-31 16:09:56;167;local;Accra;GH;Cairo;EG;0;Genuine;none;Maroc Telecom;Direction;National;0;58.45;0;0;0;0;0.42862552;42.9
2025-05-31 16:09:56;18;local;Addis Ababa;ET;Johannesburg;ZA;0;Genuine;none;inwi;IT;National;0;6.3;0;0;0;0;0.41700315;41.7
2025-05-31 16:09:56;136;local;Johannesburg;ZA;Cairo;EG;0;Fraudulent;subscription_fraud;inwi;Commercial;National;0;47.6;0;0;0;1;0.45378304;45.4
2025-05-31 16:09:56;217;local;Lagos;NG;Johannesburg;ZA;0;Fraudulent;random_fraud;Maroc Telecom;Support;National;0;75.95;0;0;0;1;0.47790036;47.8
2025-05-31 16:09:56;10;local;Accra;GH;Accra;GH;0;Genuine;none;Orange Maroc;Direction;National;0;3.5;0;0;0;0;0.41453418;41.5
2025-05-31 16:09:56;34;local;Accra;GH;Kampala;UG;0;Genuine;none;inwi;IT;National;0;11.9;0;0;0;0;0.4556907;45.6
2025-05-31 16:09:56;336;local;Accra;GH;Accra;GH;0;Fraudulent;subscription_fraud;Orange Maroc;Commercial;National;0;117.6;0;0;0;1;0.3868406;38.7
2025-05-31 16:09:56;34;international;Kampala;UG;Kampala;UG;0;Fraudulent;sim_box_fraud;Orange Maroc;IT;Roaming;1;85.0;0;0;0;1;0.8026667;80.3
2025-05-31 16:09:56;142;local;Cairo;EG;Nairobi;KE;0;Fraudulent;call_masking;Maroc Telecom;Commercial;National;0;49.7;0;0;0;1;0.4529641;45.3
2025-05-31 16:09:56;44;international;Nairobi;KE;Kampala;UG;0;Fraudulent;sim_box_fraud;Maroc Telecom;IT;International;0;52.8;0;0;1;1;0.8400195;84.0
2025-05-31 16:09:56;176;local;Accra;GH;Kampala;UG;0;Fraudulent;random_fraud;inwi;Support;National;0;61.6;0;0;0;1;0.5466876;54.7
2025-05-31 16:09:56;17;international;Nairobi;KE;Nairobi;KE;0;Fraudulent;subscription_fraud;inwi;IT;Roaming;1;42.5;0;0;0;1;0.8477531;84.8
2025-05-31 16:09:56;381;local;Accra;GH;Nairobi;KE;0;Genuine;none;Orange Maroc;Commercial;National;0;133.35;0;0;0;0;0.43911293;43.9
2025-05-31 16:09:56;10;international;Johannesburg;ZA;Addis Ababa;ET;0;Genuine;none;Maroc Telecom;Commercial;Roaming;1;25.0;0;0;0;0;0.4728011;47.3
2025-05-31 16:09:56;129;local;Lagos;NG;Kampala;UG;0;Genuine;none;Maroc Telecom;Direction;National;0;45.15;0;0;0;0;0.4504857;45.0
2025-05-31 16:09:56;89;local;Nairobi;KE;Kampala;UG;0;Genuine;none;Orange Maroc;Commercial;National;0;31.15;0;0;0;0;0.31532225;31.5
2025-05-31 16:09:56;238;local;Addis Ababa;ET;Accra;GH;0;Genuine;none;inwi;Finance;National;0;83.3;0;0;0;0;0.43469745;43.5
2025-05-31 16:09:56;43;local;Cairo;EG;Lagos;NG;0;Fraudulent;subscription_fraud;inwi;Finance;National;0;15.05;0;0;0;1;0.43320987;43.3
2025-05-31 16:09:56;343;local;Addis Ababa;ET;Lagos;NG;0;Fraudulent;call_masking;inwi;IT;National;0;120.05;0;0;0;1;0.38999447;39.0
2025-05-31 16:09:56;134;local;Cairo;EG;Nairobi;KE;0;Fraudulent;random_fraud;Orange Maroc;Support;National;0;46.9;0;0;0;1;0.4687145;46.9
2025-05-31 16:09:56;129;local;Nairobi;KE;Accra;GH;0;Genuine;none;Maroc Telecom;Commercial;National;0;45.15;0;0;0;0;0.48015183;48.0
2025-05-31 16:09:56;153;local;Nairobi;KE;Johannesburg;ZA;0;Fraudulent;call_masking;Maroc Telecom;Commercial;National;0;53.55;0;0;0;1;0.49228436;49.2
2025-05-31 16:09:56;310;international;Accra;GH;Nairobi;KE;0;Genuine;none;inwi;IT;International;0;372.0;1;0;1;0;0.41977143;42.0
2025-05-31 16:09:56;350;international;Nairobi;KE;Lagos;NG;0;Fraudulent;subscription_fraud;Orange Maroc;Support;International;0;420.0;1;0;1;1;0.42363667;42.4
2025-05-31 16:09:56;25;international;Accra;GH;Johannesburg;ZA;0;Fraudulent;sim_box_fraud;Maroc Telecom;Commercial;International;0;30.0;0;0;1;1;0.8252379;82.5
2025-05-31 16:09:56;257;local;Accra;GH;Accra;GH;0;Genuine;none;Maroc Telecom;Direction;National;0;89.95;0;0;0;0;0.3508444;35.1
2025-05-31 16:09:56;22;international;Nairobi;KE;Nairobi;KE;0;Fraudulent;sim_box_fraud;Orange Maroc;Commercial;Roaming;1;55.0;0;0;0;1;0.8451924;84.5
2025-05-31 16:09:56;172;local;Cairo;EG;Cairo;EG;0;Genuine;none;Maroc Telecom;Finance;National;0;60.2;0;0;0;0;0.44318095;44.3
2025-05-31 16:09:56;54;local;Nairobi;KE;Addis Ababa;ET;0;Fraudulent;subscription_fraud;Maroc Telecom;RH;National;0;18.9;0;0;0;1;0.50072765;50.1
2025-05-31 16:09:56;27;international;Accra;GH;Cairo;EG;0;Fraudulent;subscription_fraud;Orange Maroc;IT;International;0;32.4;0;0;1;1;0.815184;81.5
2025-05-31 16:09:56;26;international;Kampala;UG;Johannesburg;ZA;0;Genuine;none;Orange Maroc;Support;International;0;31.2;0;0;1;0;0.7712216;77.1
2025-05-31 16:09:56;307;local;Lagos;NG;Johannesburg;ZA;0;Genuine;none;Orange Maroc;Support;National;0;107.45;0;0;0;0;0.41920978;41.9
2025-05-31 16:09:56;100;international;Accra;GH;Addis Ababa;ET;0;Genuine;none;Maroc Telecom;Finance;International;0;120.0;0;0;1;0;0.41595224;41.6
2025-05-31 16:09:56;63;local;Cairo;EG;Lagos;NG;0;Fraudulent;subscription_fraud;Orange Maroc;IT;National;0;22.05;0;0;0;1;0.5035625;50.4
2025-05-31 16:09:56;105;local;Accra;GH;Cairo;EG;0;Fraudulent;subscription_fraud;Maroc Telecom;IT;National;0;36.75;0;0;0;1;0.41336533;41.3
2025-05-31 16:09:56;30;local;Johannesburg;ZA;Addis Ababa;ET;0;Fraudulent;subscription_fraud;Maroc Telecom;Direction;National;0;10.5;0;0;0;1;0.4259837;42.6
2025-05-31 16:09:56;356;local;Addis Ababa;ET;Cairo;EG;0;Fraudulent;subscription_fraud;Orange Maroc;Finance;National;0;124.6;0;0;0;1;0.47538868;47.5
2025-05-31 16:09:56;12;international;Nairobi;KE;Addis Ababa;ET;0;Fraudulent;sim_box_fraud;Orange Maroc;RH;International;0;14.4;0;0;1;1;0.9097095;91.0
2025-05-31 16:09:56;41;international;Johannesburg;ZA;Addis Ababa;ET;0;Genuine;none;inwi;Finance;International;0;49.2;0;0;1;0;0.8928461;89.3
2025-05-31 16:09:56;11;international;Addis Ababa;ET;Johannesburg;ZA;0;Fraudulent;sim_box_fraud;Orange Maroc;RH;International;0;13.2;0;0;1;1;0.8428594;84.3
2025-05-31 16:09:56;29;local;Addis Ababa;ET;Lagos;NG;0;Genuine;none;Orange Maroc;Support;National;0;10.15;0;0;0;0;0.44261298;44.3
2025-05-31 16:09:56;45;international;Nairobi;KE;Lagos;NG;0;Fraudulent;sim_box_fraud;Maroc Telecom;Support;International;0;54.0;0;0;1;1;0.8866277;88.7
2025-05-31 16:09:56;134;local;Cairo;EG;Accra;GH;0;Genuine;none;Maroc Telecom;Finance;National;0;46.9;0;0;0;0;0.43744072;43.7
2025-05-31 16:09:56;329;international;Lagos;NG;Addis Ababa;ET;0;Genuine;none;Maroc Telecom;Commercial;International;0;394.8;1;0;1;0;0.41404104;41.4
2025-05-31 16:09:56;121;local;Cairo;EG;Accra;GH;0;Genuine;none;Maroc Telecom;RH;National;0;42.35;0;0;0;0;0.4038574;40.4
2025-05-31 16:09:56;109;international;Nairobi;KE;Lagos;NG;0;Fraudulent;subscription_fraud;inwi;Direction;International;0;130.8;0;0;1;1;0.5199691;52.0
2025-05-31 16:09:56;72;international;Johannesburg;ZA;Cairo;EG;0;Fraudulent;random_fraud;Maroc Telecom;Finance;Roaming;1;180.0;0;0;0;1;0.5343858;53.4
2025-05-31 16:09:56;37;local;Addis Ababa;ET;Kampala;UG;0;Fraudulent;subscription_fraud;inwi;IT;National;0;12.95;0;0;0;1;0.46524906;46.5
2025-05-31 16:09:56;32;local;Cairo;EG;Nairobi;KE;0;Genuine;none;Orange Maroc;Commercial;National;0;11.2;0;0;0;0;0.46928158;46.9
2025-05-31 16:09:56;10;international;Lagos;NG;Accra;GH;0;Genuine;none;inwi;IT;International;0;12.0;0;0;1;0;0.40892807;40.9
2025-05-31 16:09:56;313;international;Accra;GH;Lagos;NG;0;Fraudulent;call_masking;Orange Maroc;IT;International;0;375.6;1;0;1;1;0.4235856;42.4
2025-05-31 16:09:56;476;international;Addis Ababa;ET;Addis Ababa;ET;0;Fraudulent;subscription_fraud;Orange Maroc;Commercial;Roaming;1;1190.0;1;1;0;1;0.56346405;56.3
2025-05-31 16:09:56;260;international;Johannesburg;ZA;Accra;GH;0;Genuine;none;Orange Maroc;Support;International;0;312.0;1;0;1;0;0.28270814;28.3
2025-05-31 16:09:56;11;international;Johannesburg;ZA;Addis Ababa;ET;0;Fraudulent;sim_box_fraud;Maroc Telecom;Commercial;International;0;13.2;0;0;1;1;0.8711571;87.1
2025-05-31 16:09:56;211;local;Addis Ababa;ET;Nairobi;KE;0;Genuine;none;Orange Maroc;Commercial;National;0;73.85;0;0;0;0;0.44449398;44.4
2025-05-31 16:09:56;109;local;Johannesburg;ZA;Accra;GH;0;Fraudulent;call_masking;Maroc Telecom;Commercial;National;0;38.15;0;0;0;1;0.44065166;44.1
2025-05-31 16:09:56;158;international;Kampala;UG;Nairobi;KE;0;Genuine;none;Maroc Telecom;Commercial;Roaming;1;395.0;1;0;0;0;0.4621706;46.2
2025-05-31 16:09:56;124;local;Accra;GH;Cairo;EG;0;Fraudulent;random_fraud;Orange Maroc;Commercial;National;0;43.4;0;0;0;1;0.39098608;39.1
2025-05-31 16:09:56;120;local;Johannesburg;ZA;Cairo;EG;0;Genuine;none;Maroc Telecom;Commercial;National;0;42.0;0;0;0;0;0.45335475;45.3
2025-05-31 16:09:56;238;local;Nairobi;KE;Cairo;EG;0;Genuine;none;inwi;Finance;National;0;83.3;0;0;0;0;0.47825134;47.8
2025-05-31 16:09:56;354;international;Accra;GH;Lagos;NG;0;Genuine;none;inwi;Finance;International;0;424.8;1;0;1;0;0.4112474;41.1
2025-05-31 16:09:56;76;local;Nairobi;KE;Nairobi;KE;0;Fraudulent;random_fraud;inwi;RH;National;0;26.6;0;0;0;1;0.40310714;40.3
2025-05-31 16:09:56;614;local;Cairo;EG;Kampala;UG;0;Genuine;none;Maroc Telecom;RH;National;0;214.9;0;1;0;0;0.3416425;34.2
2025-05-31 16:09:56;261;international;Accra;GH;Kampala;UG;0;Genuine;none;Maroc Telecom;Support;International;0;313.2;1;0;1;0;0.33994567;34.0
2025-05-31 16:09:56;167;international;Addis Ababa;ET;Lagos;NG;0;Fraudulent;subscription_fraud;inwi;RH;International;0;200.4;0;0;1;1;0.3288794;32.9
2025-05-31 16:09:56;495;local;Kampala;UG;Accra;GH;0;Fraudulent;subscription_fraud;Maroc Telecom;IT;National;0;173.25;0;1;0;1;0.42078304;42.1
2025-05-31 16:09:56;102;local;Nairobi;KE;Accra;GH;0;Genuine;none;inwi;Finance;National;0;35.7;0;0;0;0;0.50341797;50.3
2025-05-31 16:09:56;320;local;Accra;GH;Addis Ababa;ET;0;Genuine;none;inwi;Finance;National;0;112.0;0;0;0;0;0.48874182;48.9
2025-05-31 16:09:56;322;local;Cairo;EG;Lagos;NG;0;Fraudulent;subscription_fraud;inwi;Support;National;0;112.7;0;0;0;1;0.45361355;45.4
2025-05-31 16:09:56;31;international;Nairobi;KE;Addis Ababa;ET;0;Fraudulent;sim_box_fraud;Maroc Telecom;Commercial;International;0;37.2;0;0;1;1;0.8709228;87.1
2025-05-31 16:09:56;18;local;Accra;GH;Nairobi;KE;0;Genuine;none;Maroc Telecom;Support;National;0;6.3;0;0;0;0;0.3789954;37.9
2025-05-31 16:09:56;451;local;Nairobi;KE;Addis Ababa;ET;0;Fraudulent;subscription_fraud;inwi;RH;National;0;157.85;0;1;0;1;0.35218948;35.2
2025-05-31 16:09:56;25;local;Lagos;NG;Lagos;NG;0;Genuine;none;Maroc Telecom;Support;National;0;8.75;0;0;0;0;0.3217553;32.2
2025-05-31 16:09:56;78;international;Nairobi;KE;Johannesburg;ZA;0;Fraudulent;call_masking;Maroc Telecom;Direction;International;0;93.6;0;0;1;1;0.3948768;39.5
2025-05-31 16:09:56;15;local;Cairo;EG;Cairo;EG;0;Genuine;none;Orange Maroc;Commercial;National;0;5.25;0;0;0;0;0.38120934;38.1
2025-05-31 16:09:56;67;local;Kampala;UG;Lagos;NG;0;Genuine;none;inwi;Support;National;0;23.45;0;0;0;0;0.60197115;60.2
2025-05-31 16:09:56;180;local;Addis Ababa;ET;Accra;GH;0;Genuine;none;Orange Maroc;Commercial;National;0;63.0;0;0;0;0;0.37551054;37.6
2025-05-31 16:09:56;194;local;Accra;GH;Kampala;UG;0;Genuine;none;Orange Maroc;Direction;National;0;67.9;0;0;0;0;0.3919895;39.2
2025-05-31 16:09:56;16;international;Kampala;UG;Johannesburg;ZA;0;Fraudulent;sim_box_fraud;Maroc Telecom;Support;International;0;19.2;0;0;1;1;0.7907547;79.1
2025-05-31 16:09:56;275;local;Accra;GH;Addis Ababa;ET;0;Genuine;none;Orange Maroc;Direction;National;0;96.25;0;0;0;0;0.38917732;38.9
2025-05-31 16:09:56;29;international;Kampala;UG;Kampala;UG;0;Fraudulent;sim_box_fraud;inwi;Commercial;International;0;34.8;0;0;1;1;0.79432356;79.4
2025-05-31 16:09:56;307;international;Lagos;NG;Accra;GH;0;Genuine;none;Maroc Telecom;Support;International;0;368.4;1;0;1;0;0.4031293;40.3
2025-05-31 16:09:56;295;international;Johannesburg;ZA;Johannesburg;ZA;0;Fraudulent;random_fraud;Orange Maroc;Commercial;International;0;354.0;1;0;1;1;0.3239888;32.4
2025-05-31 16:09:56;385;international;Cairo;EG;Johannesburg;ZA;0;Genuine;none;inwi;Finance;International;0;462.0;1;0;1;0;0.46769926;46.8
2025-05-31 16:09:56;94;local;Addis Ababa;ET;Kampala;UG;0;Fraudulent;call_masking;Orange Maroc;RH;National;0;32.9;0;0;0;1;0.3613336;36.1
2025-05-31 16:09:56;356;local;Kampala;UG;Johannesburg;ZA;0;Genuine;none;Orange Maroc;Support;National;0;124.6;0;0;0;0;0.44354892;44.4
2025-05-31 16:09:56;152;international;Nairobi;KE;Lagos;NG;0;Genuine;none;Orange Maroc;IT;International;0;182.4;0;0;1;0;0.4805454;48.1
2025-05-31 16:09:56;140;international;Johannesburg;ZA;Kampala;UG;0;Fraudulent;call_masking;Maroc Telecom;Commercial;International;0;168.0;0;0;1;1;0.41556194;41.6
2025-05-31 16:09:56;163;local;Accra;GH;Lagos;NG;0;Fraudulent;call_masking;Maroc Telecom;RH;National;0;57.05;0;0;0;1;0.40177235;40.2
2025-05-31 16:09:56;227;local;Nairobi;KE;Addis Ababa;ET;0;Fraudulent;random_fraud;inwi;RH;National;0;79.45;0;0;0;1;0.4266981;42.7
2025-05-31 16:09:56;580;local;Johannesburg;ZA;Addis Ababa;ET;0;Fraudulent;call_masking;inwi;Support;National;0;203.0;0;1;0;1;0.47524244;47.5
2025-05-31 16:09:56;69;international;Nairobi;KE;Cairo;EG;0;Fraudulent;call_masking;inwi;Support;International;0;82.8;0;0;1;1;0.48296708;48.3
2025-05-31 16:09:56;49;international;Accra;GH;Lagos;NG;0;Fraudulent;sim_box_fraud;inwi;Commercial;International;0;58.8;0;0;1;1;0.830852;83.1
2025-05-31 16:09:56;44;international;Accra;GH;Addis Ababa;ET;0;Fraudulent;sim_box_fraud;Orange Maroc;Finance;International;0;52.8;0;0;1;1;0.8558349;85.6
2025-05-31 16:09:56;48;international;Addis Ababa;ET;Nairobi;KE;0;Fraudulent;sim_box_fraud;Orange Maroc;Commercial;Roaming;1;120.0;0;0;0;1;0.78482395;78.5
2025-05-31 16:09:56;404;local;Johannesburg;ZA;Cairo;EG;0;Genuine;none;inwi;RH;National;0;141.4;0;1;0;0;0.4931783;49.3
2025-05-31 16:09:56;337;international;Kampala;UG;Addis Ababa;ET;0;Fraudulent;subscription_fraud;Orange Maroc;RH;International;0;404.4;1;0;1;1;0.5257313;52.6
2025-05-31 16:09:56;31;local;Nairobi;KE;Kampala;UG;0;Fraudulent;call_masking;Orange Maroc;IT;National;0;10.85;0;0;0;1;0.4013914;40.1
2025-05-31 16:09:56;151;local;Cairo;EG;Johannesburg;ZA;0;Fraudulent;call_masking;inwi;Commercial;National;0;52.85;0;0;0;1;0.42983022;43.0
2025-05-31 16:09:56;147;local;Accra;GH;Johannesburg;ZA;0;Genuine;none;inwi;Finance;National;0;51.45;0;0;0;0;0.45798033;45.8
2025-05-31 16:09:56;192;local;Lagos;NG;Lagos;NG;0;Fraudulent;random_fraud;Maroc Telecom;Commercial;National;0;67.2;0;0;0;1;0.46090594;46.1
2025-05-31 16:09:56;24;local;Accra;GH;Nairobi;KE;0;Genuine;none;Maroc Telecom;Finance;National;0;8.4;0;0;0;0;0.37074235;37.1
2025-05-31 16:09:56;21;local;Johannesburg;ZA;Kampala;UG;0;Genuine;none;Maroc Telecom;RH;National;0;7.35;0;0;0;0;0.4324097;43.2
2025-05-31 16:09:56;29;international;Addis Ababa;ET;Addis Ababa;ET;0;Fraudulent;sim_box_fraud;Orange Maroc;IT;International;0;34.8;0;0;1;1;0.7978154;79.8
2025-05-31 16:09:56;43;international;Accra;GH;Johannesburg;ZA;0;Fraudulent;sim_box_fraud;Maroc Telecom;Direction;International;0;51.6;0;0;1;1;0.87272006;87.3
2025-05-31 16:09:56;200;local;Nairobi;KE;Addis Ababa;ET;0;Genuine;none;Orange Maroc;Commercial;National;0;70.0;0;0;0;0;0.46929106;46.9
2025-05-31 16:09:56;36;international;Accra;GH;Johannesburg;ZA;0;Fraudulent;call_masking;Orange Maroc;IT;International;0;43.2;0;0;1;1;0.8053176;80.5
2025-05-31 16:09:56;10;local;Accra;GH;Accra;GH;0;Fraudulent;subscription_fraud;Maroc Telecom;Commercial;National;0;3.5;0;0;0;1;0.37244874;37.2
2025-05-31 16:09:56;151;local;Johannesburg;ZA;Johannesburg;ZA;0;Genuine;none;Orange Maroc;Support;National;0;52.85;0;0;0;0;0.404434;40.4
2025-05-31 16:09:56;75;international;Accra;GH;Cairo;EG;0;Genuine;none;Maroc Telecom;Support;International;0;90.0;0;0;1;0;0.3989752;39.9
2025-05-31 16:09:56;697;international;Cairo;EG;Accra;GH;0;Fraudulent;random_fraud;Maroc Telecom;Support;International;0;836.4;1;1;1;1;0.3914651;39.1
2025-05-31 16:09:56;86;local;Addis Ababa;ET;Nairobi;KE;0;Genuine;none;inwi;IT;National;0;30.1;0;0;0;0;0.4899461;49.0
2025-05-31 16:09:56;50;international;Addis Ababa;ET;Nairobi;KE;0;Fraudulent;sim_box_fraud;Maroc Telecom;Commercial;International;0;60.0;0;0;1;1;0.8297657;83.0
2025-05-31 16:09:56;26;international;Johannesburg;ZA;Cairo;EG;0;Fraudulent;sim_box_fraud;Maroc Telecom;Support;International;0;31.2;0;0;1;1;0.8786726;87.9
2025-05-31 16:09:56;34;international;Nairobi;KE;Kampala;UG;0;Genuine;none;Orange Maroc;Commercial;Roaming;1;85.0;0;0;0;0;0.80120105;80.1
2025-05-31 16:09:56;41;international;Kampala;UG;Cairo;EG;0;Fraudulent;subscription_fraud;inwi;Support;Roaming;1;102.5;0;0;0;1;0.8030686;80.3
2025-05-31 16:09:56;81;international;Addis Ababa;ET;Cairo;EG;0;Fraudulent;subscription_fraud;Maroc Telecom;Finance;International;0;97.2;0;0;1;1;0.46490085;46.5
2025-05-31 16:09:56;10;local;Kampala;UG;Johannesburg;ZA;0;Fraudulent;subscription_fraud;Orange Maroc;Finance;National;0;3.5;0;0;0;1;0.4200152;42.0
2025-05-31 16:09:56;460;local;Nairobi;KE;Nairobi;KE;0;Genuine;none;Maroc Telecom;Support;National;0;161.0;0;1;0;0;0.31428656;31.4
2025-05-31 16:09:56;496;local;Johannesburg;ZA;Johannesburg;ZA;0;Fraudulent;random_fraud;Maroc Telecom;Commercial;National;0;173.6;0;1;0;1;0.4081281;40.8
2025-05-31 16:09:56;484;local;Lagos;NG;Nairobi;KE;0;Fraudulent;call_masking;Orange Maroc;IT;National;0;169.4;0;1;0;1;0.38396224;38.4
2025-05-31 16:09:56;231;international;Nairobi;KE;Lagos;NG;0;Fraudulent;random_fraud;Orange Maroc;RH;International;0;277.2;1;0;1;1;0.42314947;42.3
2025-05-31 16:09:56;73;international;Cairo;EG;Nairobi;KE;0;Fraudulent;call_masking;Orange Maroc;Support;International;0;87.6;0;0;1;1;0.529155;52.9
2025-05-31 16:09:56;426;local;Cairo;EG;Addis Ababa;ET;0;Fraudulent;random_fraud;Orange Maroc;IT;National;0;149.1;0;1;0;1;0.4436082;44.4
2025-05-31 16:09:56;206;local;Cairo;EG;Nairobi;KE;0;Genuine;none;inwi;IT;National;0;72.1;0;0;0;0;0.39525235;39.5
2025-05-31 16:09:56;10;international;Accra;GH;Lagos;NG;0;Fraudulent;subscription_fraud;Orange Maroc;Finance;International;0;12.0;0;0;1;1;0.4782621;47.8
2025-05-31 16:09:56;958;local;Kampala;UG;Lagos;NG;0;Genuine;none;Maroc Telecom;Direction;National;0;335.3;1;1;0;0;0.34043974;34.0
2025-05-31 16:09:56;127;local;Kampala;UG;Nairobi;KE;0;Fraudulent;random_fraud;inwi;Direction;National;0;44.45;0;0;0;1;0.43746963;43.7
2025-05-31 16:09:56;25;international;Addis Ababa;ET;Cairo;EG;0;Fraudulent;sim_box_fraud;Maroc Telecom;Commercial;International;0;30.0;0;0;1;1;0.85382766;85.4
2025-05-31 16:09:56;45;local;Accra;GH;Johannesburg;ZA;0;Genuine;none;Maroc Telecom;Commercial;National;0;15.75;0;0;0;0;0.40699664;40.7
2025-05-31 16:09:56;138;local;Kampala;UG;Accra;GH;0;Genuine;none;Maroc Telecom;RH;National;0;48.3;0;0;0;0;0.38864174;38.9
2025-05-31 16:09:56;1069;local;Accra;GH;Accra;GH;0;Genuine;none;Maroc Telecom;Finance;National;0;374.15;1;1;0;0;0.20216994;20.2
2025-05-31 16:09:56;15;international;Nairobi;KE;Cairo;EG;0;Fraudulent;sim_box_fraud;inwi;Support;International;0;18.0;0;0;1;1;0.90474045;90.5
2025-05-31 16:09:56;152;local;Lagos;NG;Lagos;NG;0;Fraudulent;random_fraud;inwi;IT;National;0;53.2;0;0;0;1;0.39218366;39.2
2025-05-31 16:09:56;179;local;Addis Ababa;ET;Nairobi;KE;0;Genuine;none;Orange Maroc;Commercial;National;0;62.65;0;0;0;0;0.43975517;44.0
2025-05-31 16:09:56;412;international;Accra;GH;Johannesburg;ZA;0;Genuine;none;Maroc Telecom;Commercial;Roaming;1;1030.0;1;1;0;0;0.42685467;42.7
2025-05-31 16:09:56;18;international;Kampala;UG;Johannesburg;ZA;0;Genuine;none;Maroc Telecom;IT;International;0;21.6;0;0;1;0;0.7673437;76.7
2025-05-31 16:09:56;63;local;Kampala;UG;Kampala;UG;0;Genuine;none;Maroc Telecom;Commercial;National;0;22.05;0;0;0;0;0.38233447;38.2
2025-05-31 16:09:56;283;local;Nairobi;KE;Cairo;EG;0;Genuine;none;Maroc Telecom;Commercial;National;0;99.05;0;0;0;0;0.48585188;48.6
2025-05-31 16:09:56;865;local;Nairobi;KE;Kampala;UG;0;Genuine;none;Orange Maroc;Support;National;0;302.75;1;1;0;0;0.25820714;25.8
2025-05-31 16:09:56;296;local;Accra;GH;Addis Ababa;ET;0;Genuine;none;Orange Maroc;Finance;National;0;103.6;0;0;0;0;0.44517374;44.5
2025-05-31 16:09:56;15;local;Lagos;NG;Cairo;EG;0;Genuine;none;Orange Maroc;Finance;National;0;5.25;0;0;0;0;0.47379074;47.4
